,system_id,time,instantaneous_power_W,temperature_C,voltage,latitude,longitude,alnid,alnip,aluvd,aluvp,bld,blh,cape,cbh,cdir,cp,crr,csf,d2m,deg0l,dndza,dndzn,dwi,fdir,hcc,ie,ilspf,ishf,kx,lcc,lsf,lsp,lsrr,mcc,pev,ptype,skt,slhf,sp,ssr,ssrc,ssrd,ssrdc,str,strc,strd,strdc,t2m,tcc,tciw,tclw,tcwv,tisr,totalx,tp,tsr,tsrc,ttr,ttrc,u10,u100,u10n,uvb,v10,v100,wind
7111,52907,2022-01-01 22:00:00,0.0,0.0,,45.75,13.75,0.122189835,0.11862469,0.04671207,0.046122372,2239.0625,29.299805,0.0,,0.0,0.0,2.3283064e-10,0.0,275.21536,3353.8362,0.3245318,0.51228994,,0.0,0.016632855,-2.0199222e-06,0.0,17.209778,-5.59552,0.0,0.0,-9.313226e-10,0.0,0.0,2.4344772e-06,0.0,276.81744,-12317.625,99075.03,0.0,0.0,0.0,0.0,-247374.28,-225169.62,947604.56,942913.7,276.21323,0.016632855,0.0,-1.1920929e-07,9.032608,0.0,32.408566,0.0,0.0,0.0,-890158.4,-880725.8,-1.7810268,-2.6344624,-1.7670289,0.0,-0.92761606,-0.8268689,
7112,52907,2022-01-01 20:00:00,0.0,0.0,,45.75,13.75,0.122189835,0.11862469,0.04671207,0.046122372,1887.5625,17.683838,0.0,,0.0,0.0,2.3283064e-10,0.0,276.21393,3355.8892,0.3892035,0.63096905,,0.0,0.056917876,-1.3494864e-06,0.0,13.360931,-6.611931,0.0,0.0,-9.313226e-10,0.0,0.0,3.731926e-06,0.0,276.94012,-10616.875,99040.83,0.0,0.0,0.0,0.0,-244203.4,-233370.1,959696.25,944957.75,277.56696,0.056917876,0.00022512674,5.5789948e-05,9.083689,0.0,32.683685,0.0,0.0,0.0,-869490.7,-878860.25,-1.6044078,-1.8379341,-1.6084824,0.0,-1.1102734,-1.1696512,
7113,52907,2022-01-01 21:30:00,0.0,0.0,,45.75,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,52907,2022-01-01 12:00:00,301.6666666666667,16.666666666666668,228.7,45.75,13.75,0.122189835,0.11862469,0.046669513,0.046079725,1391.25,73.18237,0.0,7584.4453,914369.0,0.0,2.3283064e-10,0.0,278.61667,3355.2358,0.2994406,0.44069433,,587623.25,0.5205622,-7.956725e-06,0.0,-1.1025391,-13.458807,0.0,0.0,-9.313226e-10,0.0,0.0,-3.7059537e-05,0.0,283.0347,-81477.25,98953.61,897709.4,1047427.8,996470.6,1187557.4,-315675.94,-363858.25,995485.8,965892.75,282.53638,0.5205622,0.0042210817,0.00022363663,8.60013,1813987.6,35.47048,0.0,1313048.4,1469810.0,-755852.4,-916514.06,-0.97491926,-2.6413288,-0.7432709,99855.266,-0.37429422,0.17671037,
7115,52907,2022-01-01 12:30:00,287.6666666666667,17.066666666666666,229.3,45.75,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,52907,2022-01-01 21:45:00,0.0,0.0,,45.75,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,52907,2022-01-01 10:15:00,181.66666666666663,14.933333333333332,230.46666666666667,45.75,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7118,53425,2022-01-01 08:30:00,57.333333333333336,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7119,53425,2022-01-01 13:15:00,455.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,53425,2022-01-01 11:30:00,659.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,53425,2022-01-01 16:15:00,8.666666666666666,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,53425,2022-01-01 16:00:00,37.333333333333336,,,45.75,12.5,0.18933429,0.1807203,0.061352313,0.059085637,233.25,34.543213,0.0,166.33398,13024.0,0.0,2.3283064e-10,0.0,276.88956,3645.7095,0.22558057,0.2387253,,13293.0,0.26412648,1.1910743e-06,0.0,4.650421,-8.113794,0.011749804,0.0,-9.313226e-10,0.0,0.0,4.328729e-06,0.0,275.28864,8798.75,101532.56,29711.625,27842.5,34591.5,34324.75,-239389.19,-282346.8,956551.94,971036.7,278.6153,0.2670563,0.00028139353,0.00022363663,9.627407,96090.0,32.50753,0.0,67104.75,65044.25,-892324.06,-908215.1,0.41086125,0.23578548,0.10835087,4093.3125,0.55733466,0.13807309,
7123,53425,2022-01-01 12:30:00,579.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,53425,2022-01-01 08:45:00,97.33333333333331,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7125,53425,2022-01-01 11:15:00,586.6666666666666,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,53425,2022-01-01 12:00:00,666.0,,,45.75,12.5,0.18934415,0.1807203,0.061380684,0.059099853,336.625,125.29297,0.0,201.4834,911289.4,0.0,2.3283064e-10,0.0,276.5314,3646.2693,0.29182294,0.32717294,,853746.1,0.0,-1.9362822e-05,0.0,-28.814133,-6.0202866,0.0066836476,0.0,-9.313226e-10,0.0,0.0,-0.000103306724,0.0,284.81644,-203073.5,101564.2,1000742.4,1030355.2,1158127.5,1185642.9,-332734.0,-359727.2,994191.06,980515.8,280.67896,0.0066836476,0.0,0.00016760826,9.998589,1819925.8,34.075104,0.0,1437576.2,1462363.8,-936490.25,-942521.9,-0.42513573,-0.8365519,-0.5330834,109928.56,0.4946656,0.541288,
7127,53425,2022-01-01 12:45:00,542.6666666666666,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,53425,2022-01-01 15:00:00,261.0,,,45.75,12.5,0.18934415,0.1807203,0.061352313,0.059085637,233.25,60.356445,0.0,202.04102,211077.38,0.0,2.3283064e-10,0.0,277.31558,3646.7358,0.24529229,0.27278686,,212301.75,0.045595348,8.02931e-07,0.0,4.994812,-7.49181,0.0029298365,0.0,-9.313226e-10,0.0,0.0,-6.46594e-06,0.0,278.60675,-13026.125,101518.88,301995.5,297210.75,351979.25,352479.12,-301325.88,-339380.16,974007.44,985165.56,280.23035,0.048555702,2.8133392e-05,0.00027954578,9.708,707873.1,32.944946,0.0,520208.75,515170.75,-915191.56,-929888.3,0.5295131,0.8011372,0.19804299,32483.922,0.8959003,0.53930664,
7129,53425,2022-01-01 14:00:00,373.3333333333333,,,45.75,12.5,0.18934415,0.1807203,0.061352313,0.059085637,253.9375,107.94971,0.0,202.04102,530323.75,0.0,2.3283064e-10,0.0,278.5217,3647.0159,0.25938892,0.3163468,,513570.5,0.0029298365,-4.4546323e-06,0.0,0.21414185,-6.728237,0.012940049,0.0,-9.313226e-10,0.0,0.0,-4.925544e-05,0.0,282.7629,-94799.0,101500.07,638026.5,646679.75,740410.6,749881.5,-333682.94,-359871.06,988734.8,989905.1,281.60294,0.015869856,0.0,0.00022363663,9.851025,1270146.1,33.479347,0.0,974051.75,982379.75,-929805.6,-937144.75,0.68801737,1.0689356,0.5504694,70168.56,1.1053066,1.1931688,
7130,53425,2022-01-01 10:00:00,210.0,,,45.75,12.5,0.1893639,0.18073966,0.06139487,0.05911407,750.25,87.218506,0.0,44.42871,685327.6,0.0,2.3283064e-10,0.0,275.73364,3572.7412,-0.18011943,-0.15116936,,536331.0,0.27422825,-1.6319435e-05,0.42987502,-33.53401,-6.2756557,0.18236613,0.0,4.6379864e-07,0.0,0.0,-5.5586977e-05,1.0000458,281.77954,-118466.25,101591.56,721478.4,804066.25,836398.6,930394.6,-239296.6,-295377.12,1009843.25,950416.1,277.74167,0.44162482,0.00014072657,0.0011183023,9.36179,1503121.9,34.480854,4.786998e-07,1106782.9,1182476.5,-890209.56,-914909.1,0.6110296,0.71187115,0.7398194,82916.05,-0.7036888,-1.2736748,
7131,53425,2022-01-01 09:30:00,187.33333333333331,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,53425,2022-01-01 13:00:00,517.3333333333334,,,45.75,12.5,0.18934415,0.1807203,0.0613665,0.059099853,253.9375,144.16895,0.0,202.04102,788043.4,0.0,2.3283064e-10,0.0,278.02377,3646.456,0.2851084,0.3212492,,773014.4,0.0,-1.4546327e-05,0.0,-18.564087,-6.1315384,0.003753841,0.0,-9.313226e-10,0.0,0.0,-9.002094e-05,0.0,284.28796,-174020.75,101540.266,894867.9,908215.4,1035816.9,1046907.6,-345255.56,-366262.9,990723.1,988153.06,281.84692,0.003753841,0.0,0.00022363663,10.076912,1649416.2,33.867283,0.0,1304327.8,1312127.0,-938195.5,-942151.56,0.5113983,0.6134496,0.5658711,100429.484,1.1374054,1.4051785,
7133,53425,2022-01-01 10:45:00,433.3333333333333,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,53425,2022-01-01 09:45:00,196.66666666666663,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,53425,2022-01-01 08:15:00,33.333333333333336,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136,53425,2022-01-01 11:45:00,598.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7137,53425,2022-01-01 09:00:00,109.33333333333331,,,45.75,12.5,0.18937378,0.1807203,0.06139487,0.05911407,977.6875,61.324463,0.0,36.617188,384301.88,0.0,2.3283064e-10,0.0,274.52615,3570.0352,-0.14949167,-0.09101272,,298739.75,0.5807761,-9.915078e-06,1.0,-22.777542,-5.610691,0.34402514,0.0,4.6379864e-07,1.504086e-07,0.0,-2.338452e-05,1.0000458,278.7936,-54479.5,101595.84,435543.12,492475.25,506194.12,575727.4,-205944.28,-250963.06,985775.44,937724.9,276.06525,0.72949505,0.0004502535,0.004137993,10.055346,1037170.25,34.65107,4.786998e-07,725365.6,783742.9,-867273.8,-899010.9,1.018612,1.8082418,1.1565704,46363.42,0.010126889,0.18859875,
7138,53425,2022-01-01 12:15:00,742.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,53425,2022-01-01 15:30:00,137.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7140,53425,2022-01-01 14:15:00,322.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,53425,2022-01-01 14:45:00,282.3333333333333,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,53425,2022-01-01 15:45:00,85.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7143,53425,2022-01-01 10:15:00,262.3333333333333,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,53425,2022-01-01 13:30:00,461.3333333333333,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7145,53425,2022-01-01 13:45:00,414.6666666666667,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,53425,2022-01-01 18:15:00,0.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,53425,2022-01-01 15:15:00,180.66666666666663,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,53425,2022-01-01 14:30:00,306.3333333333333,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,53425,2022-01-01 10:30:00,389.3333333333333,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,53425,2022-01-01 11:00:00,577.3333333333334,,,45.75,12.5,0.1893639,0.1807203,0.061380684,0.059099853,460.75,104.723145,0.0,103.28906,875104.75,0.0,2.3283064e-10,0.0,276.24783,3645.896,0.27607712,0.27605513,,713227.5,0.049990088,-2.0147927e-05,0.12216747,-33.41246,-6.293354,0.0,0.0,-9.313226e-10,0.0,0.0,-8.698495e-05,1.0000458,283.97842,-176146.62,101563.34,915437.5,994068.2,1060485.6,1145369.2,-284337.25,-338907.44,1013149.4,967824.5,279.47476,0.049990088,0.0,0.00027954578,9.602434,1769952.8,34.231464,0.0,1335958.5,1417468.0,-895871.0,-933002.1,-0.22949612,-0.561887,-0.32833177,103177.484,-0.26500553,-0.5682963,
7151,53425,2022-01-01 09:15:00,133.66666666666666,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,53425,2022-01-01 16:30:00,0.0,,,45.75,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,53480,2022-01-01 13:15:00,1550.0,0.0,242.23333333333332,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,53480,2022-01-01 19:15:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,53480,2022-01-01 12:15:00,1722.3333333333333,0.0,244.73333333333332,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,53480,2022-01-01 20:30:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,53480,2022-01-01 17:45:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158,53480,2022-01-01 22:00:00,0.0,0.0,,40.5,17.0,0.15687752,0.1450325,0.05779153,0.055873245,5857.875,218.54346,0.0,,0.0,0.0,2.3283064e-10,0.0,280.52286,3470.7534,-0.550519,-0.5505625,,0.0,0.0,-1.14235445e-05,0.0,25.353088,10.406651,0.0,0.0,-9.313226e-10,0.0,0.0,-3.5077683e-06,0.0,284.24832,-102735.25,100892.95,0.0,0.0,0.0,0.0,-293063.03,-297267.97,1036061.1,1035346.6,285.43274,0.0,0.0,5.5789948e-05,13.198473,0.0,37.27755,0.0,0.0,0.0,-943788.75,-944456.0,1.5348834,2.5532703,1.5262105,0.0,-3.67894,-7.034597,
7159,53480,2022-01-01 11:15:00,1735.6666666666667,0.0,244.53333333333333,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,53480,2022-01-01 17:15:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,53480,2022-01-01 21:30:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,53480,2022-01-01 19:30:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,53480,2022-01-01 13:45:00,1314.3333333333333,0.0,243.4,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,53480,2022-01-01 19:00:00,0.0,0.0,,40.5,17.0,0.15687752,0.14502282,0.057777345,0.05585903,8546.0625,300.8235,0.0,,0.0,0.0,2.3283064e-10,0.0,281.32333,3371.0054,-0.5473777,-0.5473453,,0.0,0.40707734,-1.0373798e-05,0.0,30.03247,2.869522,0.0,0.0,-9.313226e-10,0.0,0.0,-4.312198e-06,0.0,284.8353,-109892.25,100827.11,0.0,0.0,0.0,0.0,-309935.9,-307051.0,1036500.44,1037458.1,286.86517,0.40707734,0.000112593174,-1.1920929e-07,12.689941,0.0,35.29037,0.0,0.0,0.0,-934955.5,-944648.06,1.6173054,2.9503899,1.5778513,0.0,-4.224619,-7.8519244,
7165,53480,2022-01-01 12:45:00,1647.3333333333333,0.0,243.1,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,53480,2022-01-01 14:00:00,1201.3333333333333,0.0,243.36666666666667,40.5,17.0,0.15685777,0.14500347,0.057748973,0.055816382,14108.6875,662.93555,0.0,9311.768,652094.25,0.0,2.3283064e-10,0.0,281.51328,3221.7095,-0.56610775,-0.54412806,,655645.4,0.88173896,-1.8216044e-05,0.0,22.152496,-2.773838,0.0,0.0,-9.313226e-10,0.0,0.0,-0.00012642704,0.0,288.84045,-198963.62,100666.36,785534.25,787054.75,898622.1,895044.1,-336622.38,-347066.8,1080913.6,1085033.5,290.08264,0.88173896,0.0017446876,-1.1920929e-07,12.158709,1478675.2,38.225616,0.0,1173222.4,1174884.4,-970356.6,-973879.5,2.4134502,3.8167286,2.1613028,86517.17,-3.774472,-6.203399,
7167,53480,2022-01-01 07:45:00,59.0,0.0,241.65,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,53480,2022-01-01 16:00:00,72.33333333333333,0.0,240.0,40.5,17.0,0.15685777,0.14500347,0.057748973,0.055830598,11420.4375,400.93066,0.0,9636.477,15590.25,0.0,2.3283064e-10,0.0,281.90128,3464.7817,-0.56610775,-0.54412806,,13747.0,0.9060626,-9.147625e-06,0.0,37.750366,-2.5943222,0.0,0.0,-9.313226e-10,0.0,0.0,-1.4484103e-05,0.0,285.9508,-105286.25,100716.805,34776.75,32860.25,39966.5,40205.25,-297530.06,-317265.62,1068313.4,1065715.9,288.79187,0.9060626,0.0018291473,-1.1920929e-07,11.919201,110819.75,35.52986,0.0,74495.0,75264.5,-908046.5,-952960.7,1.5203913,3.1094666,1.3966553,4774.1562,-4.071768,-7.282272,
7169,53480,2022-01-01 16:45:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,53480,2022-01-01 18:00:00,0.0,0.0,,40.5,17.0,0.15687752,0.14502282,0.057777345,0.055844814,11048.1875,364.6306,0.0,8573.08,0.0,0.0,2.3283064e-10,0.0,281.6815,3224.602,-1.000001,-1.000001,,0.0,0.62579155,-1.1811688e-05,0.0,36.555206,0.8594551,0.0,0.0,-9.313226e-10,0.0,0.0,-5.116628e-06,0.0,285.29962,-115206.75,100831.39,0.0,0.0,0.0,0.0,-304381.06,-310976.53,1039783.44,1041860.75,287.27917,0.62579155,0.00022512674,5.5789948e-05,12.352814,0.0,33.524868,0.0,0.0,0.0,-934819.06,-939819.6,1.5167686,2.7592688,1.4691336,0.0,-4.818446,-8.452288,
7171,53480,2022-01-01 20:15:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,53480,2022-01-01 16:30:00,0.0,0.0,240.6,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,53480,2022-01-01 07:15:00,0.0,0.0,241.9,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,53480,2022-01-01 14:15:00,1204.3333333333333,0.0,243.86666666666667,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175,53480,2022-01-01 15:00:00,682.0,0.0,244.0666666666667,40.5,17.0,0.15685777,0.14500347,0.057748973,0.055830598,14212.0625,512.7344,0.0,9281.919,256372.38,0.0,2.3283064e-10,0.0,281.45627,3222.7358,-0.5653616,-0.54305565,,246215.5,0.9300505,-1.120301e-05,0.0,38.45938,-3.4463882,0.0,0.0,-9.313226e-10,0.0,0.0,-6.703037e-05,0.0,287.1078,-142275.38,100707.4,354994.5,354364.38,411859.88,414564.75,-318661.7,-332844.44,1074648.2,1080091.8,289.70328,0.9300505,0.002785921,-1.1920929e-07,11.838608,813680.1,36.36907,0.0,600542.1,603356.5,-947881.3,-962713.6,1.8383058,3.4299088,1.6476119,39595.938,-4.008334,-6.9285913,
7176,53480,2022-01-01 19:45:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,53480,2022-01-01 21:45:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7178,53480,2022-01-01 15:30:00,193.33333333333331,0.0,241.4333333333333,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7179,53480,2022-01-01 14:45:00,929.6666666666666,0.0,241.73333333333332,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,53480,2022-01-01 07:30:00,22.666666666666668,0.0,241.4333333333333,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181,53480,2022-01-01 08:00:00,118.0,0.0,240.6,40.5,17.0,0.15684791,0.14497444,0.0577206,0.05578798,3769.3125,103.99707,0.0,,315782.0,0.0,2.3283064e-10,0.0,280.3899,3221.3362,-0.037032813,-0.028200626,,317415.12,0.0,-1.807489e-05,0.0,-13.155472,8.194309,0.0,0.0,-9.313226e-10,0.0,0.0,-3.1221076e-05,0.0,285.46194,-129874.75,100764.69,425227.5,422716.12,492412.62,490462.25,-306024.38,-290321.22,1017472.75,1017578.8,283.983,0.0,0.0,-1.1920929e-07,12.5582695,923497.25,42.322685,0.0,697208.25,694754.25,-954514.75,-950121.25,1.1263951,2.1538618,1.1919036,46593.11,-3.2394922,-4.984838,
7182,53480,2022-01-01 09:00:00,696.0,0.0,240.9333333333333,40.5,17.0,0.15684791,0.14497444,0.057734787,0.055802196,5361.5625,266.78223,0.0,,714455.0,0.0,2.3283064e-10,0.0,280.79013,3409.2622,-0.5050093,-0.46558738,,717637.0,0.0,-2.52026e-05,0.0,-22.45343,5.1551857,0.0,0.0,-9.313226e-10,0.0,0.0,-7.964147e-05,0.0,287.71933,-198821.88,100792.91,847490.0,850755.9,968011.9,964993.0,-337594.5,-317635.56,1029610.7,1027237.7,285.87192,0.0,0.0,5.5789948e-05,12.632051,1562889.0,40.788757,0.0,1247126.1,1250586.8,-964899.8,-958488.75,0.932567,1.5873654,0.9780922,93522.55,-3.3067472,-5.5108995,
7183,53480,2022-01-01 15:45:00,124.66666666666669,0.0,239.8,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,53480,2022-01-01 10:45:00,1671.0,0.0,241.5,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7185,53480,2022-01-01 12:30:00,1690.6666666666667,0.0,244.73333333333332,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,53480,2022-01-01 09:45:00,1353.6666666666667,0.0,244.23333333333332,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7187,53480,2022-01-01 20:00:00,0.0,0.0,,40.5,17.0,0.15687752,0.14502282,0.05779153,0.05585903,6147.375,239.92017,0.0,,0.0,0.0,2.3283064e-10,0.0,280.87695,3470.847,-1.000001,-1.000001,,0.0,0.45258114,-1.0047399e-05,0.0,26.44696,8.123516,0.0,0.0,-9.313226e-10,0.0,0.0,-3.2742391e-06,0.0,284.4616,-100042.625,100861.32,0.0,0.0,0.0,0.0,-301418.47,-309907.78,1038511.9,1035279.25,286.30322,0.45258114,8.445978e-05,-1.1920929e-07,13.4879265,0.0,36.274063,0.0,0.0,0.0,-939900.75,-942864.8,1.5357891,2.7215023,1.5153387,0.0,-3.8165061,-7.179239,
7188,53480,2022-01-01 08:45:00,372.0,0.0,241.63333333333333,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7189,53480,2022-01-01 18:30:00,0.0,0.0,,40.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,53480,2022-01-01 10:00:00,1506.0,0.0,243.9333333333333,40.5,17.0,0.15684791,0.14497444,0.057734787,0.055802196,8897.625,352.85327,0.0,,1033252.4,0.0,2.3283064e-10,0.0,281.12253,3312.4067,-1.000001,-1.000001,,1034857.5,0.0,-2.941041e-05,0.0,-34.465836,3.107193,0.0,0.0,-9.313226e-10,0.0,0.0,-0.00012881437,0.0,289.38593,-257139.88,100769.82,1169499.1,1176849.5,1325641.5,1323010.6,-357800.3,-342976.84,1045748.4,1043522.94,288.0111,0.0,0.0,5.5789948e-05,11.949848,2008481.1,39.9832,0.0,1646871.8,1654503.5,-970510.1,-965690.3,1.7024449,2.120673,1.784415,132322.8,-2.9429607,-4.573697,
